"Fecha","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
2013-11-01,100.786308288574,101.5263671875,99.5282135009766,99.9074935913086,1232772,78.6670761108398
2013-11-04,100.018501281738,100.740058898926,99.7132263183594,100.61979675293,836154,79.227912902832
2013-11-05,100.314521789551,101.193336486816,99.6669769287109,100.943572998047,695732,79.4828491210938
2013-11-06,101.258094787598,101.850135803223,100.971321105957,101.683624267578,769348,80.0655746459961
2013-11-07,101.55411529541,101.646621704102,99.9259948730469,100.148010253906,1625392,78.8564300537109
2013-11-08,100.138763427734,101.41535949707,100,101.248840332031,962739,79.7232284545898
2013-11-11,101.295097351074,101.646621704102,100.693801879883,100.915817260742,945335,79.4609985351562
2013-11-12,100.925071716309,101.008323669434,99.8242340087891,99.8797378540039,1108349,78.6451873779297
2013-11-13,99.6577224731445,100.286773681641,99.3802032470703,99.9444961547852,1311685,78.6961975097656
2013-11-14,100.240516662598,100.629043579102,99.7132263183594,100.527290344238,1133537,79.1550750732422
2013-11-15,100.851066589355,102.395927429199,100.656799316406,102.303421020508,1134401,80.5536041259766
2013-11-18,102.257171630859,102.617942810059,101.396858215332,101.702125549316,907391,80.0801467895508
2013-11-19,101.702125549316,102.349678039551,101.295097351074,101.840888977051,970846,80.1893920898438
2013-11-20,101.748382568359,102.081405639648,101.063827514648,101.387603759766,931714,79.8324813842773
2013-11-21,101.729881286621,101.905639648438,100.952819824219,101.489364624023,1091486,79.9126129150391
2013-11-22,101.757629394531,103.071228027344,101.063827514648,102.839965820312,1196343,80.9760971069336
2013-11-25,102.839965820312,103.246994018555,101.304351806641,101.498611450195,724702,79.9198989868164
2013-11-26,101.073081970215,101.480110168457,100.573539733887,100.693801879883,1166507,79.2861938476562
2013-11-27,100.878814697266,101.406105041504,100.5087890625,100.943572998047,780914,79.4828491210938
2013-11-29,100.925071716309,101.5263671875,100.444030761719,100.675300598145,305274,79.271614074707
2013-12-02,100.786308288574,100.999076843262,99.4449615478516,99.620719909668,1199586,78.4412536621094
2013-12-03,99.4449615478516,99.4449615478516,98.344123840332,99.1304321289062,1071271,78.0551986694336
2013-12-04,98.982421875,99.7224807739258,98.4736328125,99.3987045288086,784374,78.2664184570312
2013-12-05,98.982421875,99.3061981201172,98.2238693237305,98.5291366577148,728702,77.5817489624023
2013-12-06,99.7317276000977,101.341354370117,99.3987045288086,101.304351806641,823938,79.7669219970703
2013-12-09,101.165588378906,101.304351806641,100.527290344238,100.999076843262,900581,79.5265731811523
2013-12-10,100.360778808594,101.544868469238,100.314521789551,100.925071716309,676166,79.4682998657227
2013-12-11,100.777061462402,100.804809570312,98.7419052124023,98.8251647949219,759727,77.8148193359375
2013-12-12,98.7234039306641,99.6762237548828,98.1776123046875,99.4264602661133,754322,78.2882995605469
2013-12-13,99.5282135009766,100.148010253906,99.3432006835938,99.6484756469727,741674,78.4631042480469
2013-12-16,99.9167404174805,100.5087890625,99.0471801757812,99.2599411010742,930092,78.1571731567383
2013-12-17,99.4449615478516,100.231269836426,98.7881622314453,99.3524475097656,1421947,78.2300033569336
2013-12-18,99.7964859008789,99.8982391357422,97.8168334960938,99.2414398193359,2035307,78.142578125
2013-12-19,99.028678894043,102.728958129883,98.5291366577148,102.608695983887,2425872,80.7939834594727
2013-12-20,102.876968383789,103.848289489746,102.775207519531,102.960220336914,1570693,81.0707550048828
2013-12-23,103.367256164551,104.172065734863,102.830711364746,104.088806152344,748484,81.9594268798828
2013-12-24,104.172065734863,105.032379150391,103.931541442871,104.338577270508,488612,82.1560668945312
2013-12-26,104.468086242676,105.300651550293,104.32007598877,105.14338684082,522231,82.7897720336914
2013-12-27,105.337646484375,105.448661804199,104.486587524414,104.930618286133,515313,82.6222534179688
2013-12-30,104.051803588867,104.82886505127,104.042556762695,104.153564453125,456939,82.5269775390625
2013-12-31,104.09806060791,104.63459777832,103.052726745605,103.404258728027,1274283,81.9332427978516
2014-01-02,103.200736999512,103.561515808105,102.784461975098,103.089729309082,907067,81.6840286254883
2014-01-03,103.552268981934,103.672523498535,102.432929992676,102.886215209961,1143482,81.5227661132812
2014-01-06,103.209991455078,103.607772827148,102.469932556152,103.135986328125,836586,81.7206726074219
2014-01-07,103.792785644531,103.792785644531,101.757629394531,101.859390258789,1396760,80.7091674804688
2014-01-08,102.016647338867,102.14616394043,100.925071716309,101.840888977051,1511562,80.6945037841797
2014-01-09,101.979644775391,102.645698547363,101.073081970215,101.44310760498,1219260,80.3792953491211
2014-01-10,101.840888977051,102.349678039551,101.221092224121,101.41535949707,1252879,80.3573150634766
2014-01-13,101.239593505859,102.257171630859,100.240516662598,100.444030761719,1116781,79.5876922607422
2014-01-14,100.749305725098,102.044403076172,100.064758300781,101.914894104004,869448,80.7531356811523
2014-01-15,101.942642211914,103.737281799316,101.859390258789,102.913970947266,1420002,81.5447769165039
2014-01-16,102.71044921875,103.47826385498,102.664199829102,103.320999145508,1209855,81.8672714233398
2014-01-17,103.47826385498,104.09806060791,102.941719055176,103.61701965332,1479240,82.1018600463867
2014-01-21,103.959297180176,104.468086242676,103.19149017334,103.654022216797,862962,82.1311492919922
2014-01-22,104.264572143555,104.736358642578,103.30249786377,103.885292053223,1155589,82.3143844604492
2014-01-23,103.034225463867,103.561515808105,102.516189575195,102.691955566406,896581,81.3688507080078
2014-01-24,101.794631958008,102.081405639648,98.6586456298828,98.7141571044922,1252014,78.2170257568359
2014-01-27,99.0471801757812,99.3339462280273,97.5670700073242,98.2793731689453,1206504,77.8724746704102
2014-01-28,98.9454193115234,99.8612365722656,97.8260879516602,99.7132263183594,1588421,79.0086135864258
2014-01-29,98.4921340942383,99.5652160644531,97.502311706543,98.0573577880859,1779110,77.6965789794922
2014-01-30,98.5291366577148,98.5568923950195,97.8908386230469,97.9833526611328,980143,77.637939453125
2014-01-31,96.9750213623047,98.1961135864258,96.0314483642578,97.2617950439453,1882994,77.0662155151367
2014-02-03,97.5670700073242,98.1406097412109,95.6521759033203,95.975944519043,1921261,76.0473327636719
2014-02-04,96.4939880371094,97.419059753418,96.0129547119141,96.1887130737305,1311685,76.2159271240234
2014-02-05,95.9296951293945,96.7530059814453,95.0323791503906,96.4477310180664,916039,76.4211807250977
2014-02-06,96.2349700927734,99.2969436645508,95.9851989746094,99.2044372558594,1634148,78.6054840087891
2014-02-07,100.194267272949,101.147087097168,99.620719909668,101.04532623291,1822242,80.0641479492188
2014-02-10,100.832565307617,102.321922302246,100.832565307617,101.581871032715,1728951,80.4892730712891
2014-02-11,102.007400512695,103.718780517578,101.600372314453,103.552268981934,1738032,82.0505218505859
2014-02-12,103.459762573242,103.848289489746,103.293243408203,103.487510681152,2209996,81.9992065429688
2014-02-13,102.488433837891,108.270118713379,102.321922302246,108.168365478516,3282565,85.7081298828125
2014-02-14,108.029602050781,108.741905212402,107.20629119873,108.58464050293,1474916,86.0379791259766
2014-02-18,108.695648193359,109.981498718262,108.667900085449,109.195190429688,1415786,86.5217361450195
2014-02-19,109.343200683594,109.722480773926,108.279373168945,108.307121276855,1520427,85.8180770874023
2014-02-20,108.704902648926,109.204437255859,107.446807861328,108.889915466309,1468214,86.2798538208008
2014-02-21,109.500465393066,110.296020507812,109.09342956543,109.407958984375,1429406,86.6903305053711
2014-02-24,109.139686584473,110.138763427734,109.139686584473,109.833488464355,1681604,87.0274963378906
2014-02-25,109.555969238281,111.008323669434,109.435707092285,110.703056335449,1639985,87.7164993286133
2014-02-26,110.573539733887,111.341354370117,108.58464050293,108.667900085449,3178248,86.1039276123047
2014-02-27,109.898239135742,110.666053771973,109.435707092285,110.39778137207,1553938,87.4746170043945
2014-02-28,110.545791625977,113.08048248291,110.527290344238,112.229415893555,1757382,88.9259414672852
2014-03-03,111.55411529541,112.007400512695,110.684547424316,111.489364624023,921120,88.3395385742188
2014-03-04,112.858467102051,113.922294616699,112.543937683105,113.330253601074,1236340,89.798210144043
2014-03-05,113.330253601074,113.330253601074,112.349678039551,112.469932556152,782536,89.1165084838867
2014-03-06,112.469932556152,114.338577270508,112.405181884766,113.274749755859,1171696,89.7542190551758
2014-03-07,113.903793334961,114.024055480957,112.275672912598,112.553192138672,1005114,89.182502746582
2014-03-10,112.488433837891,112.673454284668,111.008323669434,112.025901794434,1386923,88.7646942138672
2014-03-11,112.358924865723,113.061981201172,111.44310760498,111.507865905762,1661281,88.3542175292969
2014-03-12,110.952819824219,111.221092224121,110.490287780762,110.777061462402,1558153,87.7751541137695
2014-03-13,111.091583251953,111.868637084961,109.962997436523,110.370025634766,1062515,87.4526062011719
2014-03-14,110.453285217285,111.12858581543,110.240516662598,110.795562744141,1113322,87.7898101806641
2014-03-17,111.15633392334,112.229415893555,110.925071716309,111.794631958008,1009330,88.5814437866211
2014-03-18,112.28491973877,112.719703674316,111.498611450195,112.701202392578,1279364,89.2997512817383
2014-03-19,112.488433837891,113.274749755859,111.498611450195,111.970397949219,1651768,88.7206954956055
2014-03-20,111.600372314453,113.098983764648,111.600372314453,113.052726745605,1116457,89.5782928466797
2014-03-21,114.597595214844,115.078628540039,112.839965820312,112.997222900391,2150001,89.5343170166016
2014-03-24,113.024978637695,113.996299743652,110.971321105957,111.184089660645,1551559,88.0976486206055
2014-03-25,112.016647338867,112.340423583984,111.008323669434,111.887138366699,1049002,88.6547546386719
2014-03-26,112.451431274414,112.57169342041,110.444030761719,110.471786499023,767726,87.5332565307617
2014-03-27,110.333023071289,110.416282653809,109.158187866211,109.565216064453,1043273,86.8149337768555
2014-03-28,109.518966674805,109.620719909668,108.492134094238,108.510635375977,1730249,86.5419387817383
2014-03-31,109.611473083496,110.305274963379,108.677154541016,110.120262145996,1995202,87.8257064819336
2014-04-01,110.018501281738,111.017578125,110.018501281738,111.008323669434,845342,88.5339660644531
2014-04-02,111.369102478027,112.68270111084,110.721557617188,112.636451721191,1147373,89.8324737548828
2014-04-03,113.089729309082,113.709526062012,111.692878723145,112.072158813477,1087486,89.3824310302734
2014-04-04,112.645698547363,113.061981201172,110.120262145996,110.175765991211,1173317,87.8699569702148
2014-04-07,110.296020507812,110.296020507812,107.835334777832,108.029602050781,1142293,86.1582870483398
2014-04-08,108.04810333252,108.889915466309,107.844589233398,108.344123840332,1162616,86.4091491699219
2014-04-09,108.658645629883,110,108.436630249023,109.57447052002,1495347,87.3904266357422
2014-04-10,109.620719909668,110.610542297363,107.132286071777,107.169288635254,2290315,85.4721755981445
2014-04-11,106.845512390137,107.955596923828,106.466232299805,106.512489318848,1818458,84.9483795166016
2014-04-14,107.187789916992,107.446807861328,105.938941955566,106.558738708496,1106187,84.9852142333984
2014-04-15,106.725250244141,107.641075134277,105.716926574707,107.594818115234,952361,85.8115386962891
2014-04-16,108.381126403809,109.814987182617,108.094360351562,109.787231445312,1834457,87.5600967407227
2014-04-17,109.565216064453,110.055503845215,109.06568145752,109.102684020996,1313631,87.0141448974609
2014-04-21,108.84366607666,109.814987182617,108.482887268066,108.741905212402,1395247,86.7264251708984
2014-04-22,108.862167358398,110.915817260742,108.482887268066,110.240516662598,1572531,87.9215927124023
2014-04-23,110.675300598145,111.12858581543,108.529136657715,109.592971801758,1245636,87.405143737793
2014-04-24,110.11100769043,110.11100769043,109.09342956543,109.57447052002,798319,87.3904266357422
2014-04-25,109.518966674805,109.518966674805,107.705825805664,108.344123840332,795508,86.4091491699219
2014-04-28,108.029602050781,108.778907775879,106.965774536133,108.251617431641,1409840,86.3353729248047
2014-04-29,108.815910339355,109.176689147949,108.149864196777,108.353378295898,870529,86.4165267944336
2014-04-30,107.974098205566,108.899169921875,107.798332214355,108.714157104492,710649,86.7042617797852
2014-05-01,108.760406494141,109.60221862793,108.001846313477,108.621650695801,959171,86.630500793457
2014-05-02,108.612396240234,109.592971801758,108.066604614258,109.361701965332,905986,87.2207260131836
2014-05-05,108.973175048828,110.656799316406,108.575393676758,110.407028198242,807831,88.0544128417969
2014-05-06,110.074005126953,111.359855651855,109.528213500977,109.88899230957,1197532,87.641242980957
2014-05-07,110.323776245117,110.999076843262,109.047180175781,110.93431854248,775509,88.4749374389648
2014-05-08,110.767807006836,111.794631958008,109.814987182617,110.120262145996,601468,87.8257064819336
2014-05-09,110.138763427734,110.42552947998,109.38020324707,109.824234008789,572281,87.5895843505859
2014-05-12,110.462532043457,111.544868469238,110.055503845215,110.897315979004,1060245,88.4454345703125
2014-05-13,111.008323669434,111.285842895508,110.249771118164,110.360778808594,565363,88.0175170898438
2014-05-14,110.296020507812,111.239593505859,109.898239135742,110.730804443359,569147,88.3126525878906
2014-05-15,110.407028198242,110.407028198242,107.918594360352,108.214614868164,1088135,86.3058776855469
2014-05-16,108.307121276855,109.657722473145,107.927841186523,109.620719909668,1104242,87.4272918701172
2014-05-19,109.611473083496,110.471786499023,109.084182739258,109.370956420898,590658,87.2280883789062
2014-05-20,108.991676330566,109.398704528809,107.576316833496,108.001846313477,790319,86.1361694335938
2014-05-21,108.390380859375,109.851989746094,107.872337341309,109.629974365234,833127,87.4346694946289
2014-05-22,109.472709655762,110.08325958252,109.047180175781,109.333946228027,426563,87.1985778808594
2014-05-23,109.324699401855,109.944496154785,108.825164794922,109.842735290527,635520,87.6043472290039
2014-05-27,110.296020507812,110.749305725098,109.731727600098,109.88899230957,495422,87.641242980957
2014-05-28,109.898239135742,110.212768554688,109.389457702637,109.444961547852,401375,87.2871322631836
2014-05-29,110.286773681641,111.304351806641,109.102684020996,111.211837768555,576497,88.6962738037109
2014-05-30,110.869567871094,111.091583251953,110.240516662598,110.980575561523,536284,88.511848449707
2014-06-02,111.008323669434,112.913970947266,110.767807006836,112.701202392578,928147,89.8841094970703
2014-06-03,112.423683166504,112.71044921875,111.794631958008,112.432929992676,715082,89.6701507568359
2014-06-04,112.14616394043,112.608695983887,111.369102478027,111.424606323242,896257,88.8659591674805
2014-06-05,112.118408203125,113.792785644531,110.601295471191,113.654022216797,1083703,90.6440277099609
2014-06-06,113.755783081055,114.32007598877,113.413505554199,114.292320251465,609035,91.1530990600586
2014-06-09,114.153564453125,114.162811279297,113.320999145508,113.737281799316,771942,90.7104263305664
2014-06-10,113.450508117676,114.09806060791,112.68270111084,114.079559326172,1333089,90.9834289550781
2014-06-11,113.413505554199,113.737281799316,112.71044921875,112.849212646484,652275,90.0021667480469
2014-06-12,112.784461975098,112.784461975098,110.379280090332,110.582794189453,1075595,88.1945495605469
2014-06-13,110.629043579102,112.377426147461,110.453285217285,112.053657531738,757024,89.3676681518555
2014-06-16,111.998153686523,111.998153686523,110.647552490234,111.489364624023,884258,88.9176025390625
2014-06-17,111.174835205078,112.516189575195,110.823310852051,112.488433837891,869232,89.7144165039062
2014-06-18,119.056427001953,121.628120422363,118.936172485352,120.925071716309,9937849,96.4430084228516
2014-06-19,120.527290344238,121.137832641602,119.694725036621,119.981498718262,2269343,95.6904678344727
2014-06-20,120.490287780762,121.026824951172,120,120.952819824219,2659368,96.4651260375977
2014-06-23,120.795562744141,120.832565307617,119.935241699219,120.379280090332,814858,96.0077133178711
2014-06-24,120.305274963379,120.407028198242,119.278442382812,119.537467956543,1487564,95.3363189697266
2014-06-25,119.528213500977,120.444030761719,118.529136657715,119.833488464355,1024248,95.5724182128906
2014-06-26,120,120.203514099121,118.427383422852,119.176689147949,995169,95.0486068725586
2014-06-27,117.363548278809,119.010177612305,117.132286071777,118.973175048828,1637499,95.4568176269531
2014-06-30,118.788162231445,119.657722473145,117.798332214355,118.982421875,1519346,95.4642333984375
2014-07-01,118.686401367188,119.777984619141,117.724327087402,119.57447052002,1688306,95.9392547607422
2014-07-02,119.944496154785,119.944496154785,118.825164794922,118.991676330566,897122,95.4716491699219
2014-07-03,119.703979492188,119.824234008789,119.333946228027,119.722480773926,561471,96.0579986572266
2014-07-07,119.111930847168,119.518966674805,118.723403930664,119.250694274902,764699,95.6794967651367
2014-07-08,118.55689239502,119.546714782715,118.353378295898,118.945419311523,910202,95.4345550537109
2014-07-09,119.676223754883,119.777984619141,118.862167358398,119.592971801758,904581,95.9541091918945
2014-07-10,118.408882141113,119.426460266113,118.112861633301,119.047180175781,764051,95.5161743164062
2014-07-11,118.87141418457,119.750228881836,118.714157104492,119.722480773926,682760,96.0579986572266
2014-07-14,120.240516662598,120.240516662598,119.509712219238,119.898239135742,999385,96.1990432739258
2014-07-15,120.240516662598,120.952819824219,119.583717346191,119.88899230957,1550370,96.1916198730469
2014-07-16,120.249771118164,120.610542297363,119.565216064453,120.074005126953,894528,96.3400726318359
2014-07-17,119.685478210449,120.120262145996,118.880668640137,119.09342956543,1040354,95.5533065795898
2014-07-18,119.518966674805,120.407028198242,118.741905212402,120.240516662598,1257311,96.4736480712891
2014-07-21,119.639221191406,120.407028198242,119.38020324707,120.314521789551,998844,96.5330276489258
2014-07-22,120.296020507812,120.777061462402,120,120.564292907715,1068136,96.7334136962891
2014-07-23,120.444030761719,126.096206665039,120.305274963379,125.892692565918,4648084,101.008628845215
2014-07-24,125.14338684082,126.207214355469,124.662353515625,125.032379150391,1802676,100.318359375
2014-07-25,124.63459777832,125.809432983398,124.588340759277,125.689178466797,1319577,100.845329284668
2014-07-28,125.578170776367,126.114707946777,124.71785736084,126.105461120605,1408435,101.179313659668
2014-07-29,126.27197265625,126.549491882324,125.67992401123,125.67992401123,1575558,100.837905883789
2014-07-30,125.966697692871,126.651252746582,124.588340759277,125.198890686035,1060569,100.451950073242
2014-07-31,124.153564453125,124.902870178223,122.053657531738,122.06290435791,1590259,97.9358215332031
2014-08-01,121.609619140625,123.58927154541,121.387603759766,123.145233154297,1800946,98.8042373657227
2014-08-04,124.12580871582,125.374656677246,123.098983764648,125.180389404297,934957,100.43709564209
2014-08-05,125.069381713867,125.069381713867,122.201667785645,122.719703674316,3120198,98.4627838134766
2014-08-06,122.451431274414,123.172988891602,121.979644775391,122.405181884766,1589935,98.2104415893555
2014-08-07,122.978721618652,122.978721618652,120.888069152832,121.332099914551,1129969,97.3494644165039
2014-08-08,121.628120422363,122.812210083008,121.147087097168,122.728958129883,1013654,98.4702453613281
2014-08-11,123.311744689941,123.533767700195,122.016647338867,122.136909484863,961117,97.9952163696289
2014-08-12,122.247917175293,122.423683166504,121.248840332031,122.099906921387,631088,97.9655075073242
2014-08-13,122.765960693359,122.839965820312,122.17391204834,122.516189575195,1233313,98.2995071411133
2014-08-14,122.673454284668,123.135986328125,122.28491973877,122.617942810059,586983,98.3811416625977
2014-08-15,122.886215209961,123.792785644531,121.702125549316,122.830711364746,908905,98.5518569946289
2014-08-18,123.395004272461,124.246070861816,123.395004272461,124.088806152344,1069650,99.561279296875
2014-08-19,124.162811279297,124.699348449707,123.561515808105,124.310821533203,1450486,99.7394104003906
2014-08-20,124.255317687988,124.329322814941,123.339500427246,123.783531188965,811182,99.3163452148438
2014-08-21,123.857536315918,123.977798461914,122.96947479248,123.154487609863,1229205,98.8116302490234
2014-08-22,123.182235717773,123.311744689941,122.562438964844,122.802963256836,842748,98.5296020507812
2014-08-25,123.339500427246,123.81128692627,122.719703674316,123.200736999512,758862,98.8487548828125
2014-08-26,123.792785644531,123.792785644531,123.052726745605,123.404258728027,749890,99.0120391845703
2014-08-27,123.061981201172,123.765029907227,122.469932556152,123.034225463867,1188343,98.7151412963867
2014-08-28,122.57169342041,123.866790771484,122.007400512695,123.348747253418,1988716,98.9674987792969
2014-08-29,123.681777954102,123.83903503418,122.691955566406,123.228492736816,1037976,98.8710327148438
2014-09-02,123.19149017334,123.506011962891,121.840888977051,122.377426147461,1355790,98.1881942749023
2014-09-03,122.368179321289,123.441261291504,122.368179321289,122.923217773438,1103701,98.6261138916016
2014-09-04,122.932472229004,123.404258728027,122.28491973877,122.506935119629,840694,98.2920837402344
2014-09-05,122.303421020508,122.645698547363,121.66512298584,122.608695983887,914850,98.3737487792969
2014-09-08,122.386680603027,123.395004272461,121.794631958008,122.099906921387,1006735,97.9655075073242
2014-09-09,122.14616394043,122.14616394043,119.814987182617,120.360778808594,1364114,96.5701370239258
2014-09-10,120.194267272949,121.859390258789,119.481964111328,121.748382568359,4122069,97.6834564208984
2014-09-11,120.693801879883,120.730804443359,118.436630249023,118.806663513184,3394448,95.3232116699219
2014-09-12,118.769660949707,119.38020324707,117.909339904785,118.612396240234,2206970,95.167350769043
2014-09-15,118.251617431641,119.389457702637,117.31729888916,119.287696838379,2624776,95.7091293334961
2014-09-16,119.084182739258,122.368179321289,118.73265838623,121.628120422363,3674319,97.5869979858398
2014-09-17,122.099906921387,123.052726745605,120.462532043457,121.110084533691,2487705,97.1713409423828
2014-09-18,121.850135803223,127.150787353516,121.239593505859,123.071228027344,5134101,98.7448425292969
2014-09-19,123.672523498535,125.772430419922,123.376502990723,124.421829223633,7178272,99.8284759521484
2014-09-22,124.421829223633,124.60684967041,123.737281799316,124.144309997559,2073899,99.6058044433594
2014-09-23,124.144309997559,124.34782409668,123.358001708984,123.413505554199,2203727,99.0194702148438
2014-09-24,123.774284362793,125.809432983398,123.320999145508,125.513412475586,1919964,100.704299926758
2014-09-25,124.74560546875,124.995376586914,122.839965820312,123.052726745605,1952178,98.7300033569336
2014-09-26,123.034225463867,125.14338684082,123.034225463867,124.671600341797,1395031,100.028877258301
2014-09-29,123.024978637695,123.83903503418,122.876968383789,123.154487609863,1232664,99.3794326782227
2014-09-30,123.135986328125,123.311744689941,120.42552947998,120.42552947998,1947422,97.1772918701172
2014-10-01,119.740982055664,119.990745544434,116.743759155273,117.002777099609,3268728,94.4153289794922
2014-10-02,116.873268127441,118.612396240234,115.161888122559,117.872337341309,2629208,95.1170196533203
2014-10-03,119.398704528809,119.796485900879,118.112861633301,118.926918029785,1470052,95.968017578125
2014-10-06,119.296943664551,119.306198120117,118.353378295898,119.028678894043,1446810,96.0501327514648
2014-10-07,118.270118713379,118.381126403809,116.244216918945,116.419982910156,2271397,93.9450454711914
2014-10-08,116.373725891113,117.40055847168,114.190567016602,117.20629119873,2490084,94.5795516967773
2014-10-09,117.021278381348,117.132286071777,113.006477355957,114.070304870605,2865082,92.0489883422852
2014-10-10,113.358001708984,114.643844604492,112.340423583984,113.746528625488,2840868,91.7877197265625
2014-10-13,113.469009399414,114.09806060791,109.88899230957,110.11100769043,2521973,88.8540191650391
2014-10-14,110.638298034668,113.506011962891,109.343200683594,111.942642211914,3184302,90.3320770263672
2014-10-15,110.305274963379,117.354301452637,109.38020324707,116.80850982666,3938083,94.2585601806641
2014-10-16,115.846435546875,119.528213500977,115.226638793945,118.140609741211,3267647,95.3335037231445
2014-10-17,119.148933410645,120.009254455566,118.33487701416,119.343200683594,2205456,96.3039169311523
2014-10-20,119.269195556641,120.231269836426,118.751159667969,120.231269836426,1428866,97.0205535888672
2014-10-21,120.074005126953,121.831634521484,119.814987182617,120.952819824219,2381984,97.6028060913086
2014-10-22,121.544868469238,122.534690856934,119.777984619141,119.88899230957,1581395,96.7443618774414
2014-10-23,121.147087097168,121.26734161377,119.398704528809,119.814987182617,1699548,96.6846237182617
2014-10-24,119.796485900879,122.099906921387,119.232192993164,121.646621704102,1414597,98.1626739501953
2014-10-27,120.656799316406,120.656799316406,118.251617431641,118.917671203613,2190322,95.9605484008789
2014-10-28,119.444961547852,120.499534606934,119.000923156738,120,1663659,96.8339309692383
2014-10-29,120.009254455566,120.027755737305,117.326545715332,119.195190429688,4039048,96.1844863891602
2014-10-30,121.184089660645,125.883438110352,121.184089660645,123.570770263672,3396394,99.7153472900391
2014-10-31,124.32007598877,125.272895812988,123.172988891602,124.569839477539,3084742,100.521545410156
2014-11-03,124.523590087891,126.022201538086,123.330253601074,125.245140075684,1837268,101.066505432129
2014-11-04,124.884368896484,125.041625976562,123.098983764648,123.654022216797,2091951,99.7825469970703
2014-11-05,124.884368896484,124.967620849609,123.561515808105,123.931541442871,1599664,100.006477355957
2014-11-06,124.264572143555,125.032379150391,123.441261291504,124.893615722656,1277202,100.782844543457
2014-11-07,125.226638793945,125.568916320801,124.329322814941,124.82886505127,1050300,100.730567932129
2014-11-10,124.884368896484,125.013877868652,124.199813842773,124.791862487793,733891,100.700729370117
2014-11-11,124.819610595703,125.208137512207,124.412582397461,124.810363769531,867503,100.715675354004
2014-11-12,124.884368896484,125.208137512207,124.421829223633,124.690101623535,1524751,100.618621826172
2014-11-13,124.865867614746,125.689178466797,124.542091369629,125.374656677246,887501,101.171035766602
2014-11-14,125.097129821777,125.994453430176,124.375579833984,124.616096496582,787617,100.558891296387
2014-11-17,124.74560546875,125.707679748535,124.421829223633,125.633674621582,1525291,101.380027770996
2014-11-18,125.809432983398,128.806655883789,125.615173339844,128.492141723633,1339035,103.68669128418
2014-11-19,129.417205810547,131.813140869141,129.352447509766,131.489364624023,1997580,106.105255126953
2014-11-20,130.666046142578,132.09065246582,130.416275024414,131.988891601562,1214504,106.508346557617
2014-11-21,133.126739501953,134.495834350586,132.867721557617,134.273818969727,1831755,108.352203369141
2014-11-24,134.273818969727,134.708602905273,133.45051574707,133.903793334961,1139806,108.053588867188
2014-11-25,134.005554199219,135.485656738281,134.005554199219,134.458831787109,1889912,108.501502990723
2014-11-26,134.024047851562,134.403335571289,133.089736938477,134.329330444336,1000033,108.397003173828
2014-11-28,133.977798461914,134.135055541992,132.664199829102,133.052734375,595739,107.366806030273
2014-12-01,132.867721557617,133.72802734375,132.257171630859,133.293243408203,1033112,107.560920715332
2014-12-02,133.080474853516,133.626266479492,132.59944152832,133.034225463867,1072568,107.351890563965
2014-12-03,132.886215209961,134.782608032227,132.673446655273,134.486587524414,1019059,108.523864746094
